0	1	2	3	4	5	6	7	8	9	10	11	12	x	SO4	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
4850.999	0	0	0	32.2	0	0	0	0	0	0	0	0	x
4851	0	0	0	33.15	0	0	0	0	0	0	0	0	x
4851.999	0	0	0	33.15	0	0	0	0	0	0	0	0	x
4852	0	0	0	34.1	0	0	0	0	0	0	0	0	x
4852.999	0	0	0	34.1	0	0	0	0	0	0	0	0	x
4853	0	0	0	35.05	0	0	0	0	0	0	0	0	x
4853.999	0	0	0	35.05	0	0	0	0	0	0	0	0	x
4854	0	0	0	36	0	0	0	0	0	0	0	0	x
4854.999	0	0	0	36	0	0	0	0	0	0	0	0	x
4855	0	0	0	36.95	0	0	0	0	0	0	0	0	x
4855.999	0	0	0	36.95	0	0	0	0	0	0	0	0	x
4856	0	0	0	37.9	0	0	0	0	0	0	0	0	x
4856.999	0	0	0	37.9	0	0	0	0	0	0	0	0	x
4857	0	0	0	38.26428571	0	0	0	0	0	0	0	0	x
4857.999	0	0	0	38.26428571	0	0	0	0	0	0	0	0	x
4858	0	0	0	0	0	0	0	0	0	0	0	0	x
4858.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4859	0	0	0	0	0	0	0	0	0	0	0	0	x
4859.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4860	0	0	0	39.35714286	0	0	0	0	0	0	0	0	x
4860.999	0	0	0	39.35714286	0	0	0	0	0	0	0	0	x
4861	0	0	0	0	0	0	0	0	0	0	0	0	x
4861.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4862	0	0	0	40.08571429	0	0	0	0	0	0	0	0	x
4862.999	0	0	0	40.08571429	0	0	0	0	0	0	0	0	x
4863	0	0	0	40.45	0	0	0	0	0	0	0	0	x
4863.999	0	0	0	40.45	0	0	0	0	0	0	0	0	x
4864	0	0	0	0	0	0	0	0	0	0	0	0	x
4864.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4865	0	0	0	0	0	0	0	0	0	0	0	0	x
4865.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4866	0	0	0	0	0	0	0	0	0	0	0	0	x
4866.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4867	0	0	0	0	0	0	0	0	0	0	0	0	x
4867.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4868	0	0	0	42.27142857	0	0	0	0	0	0	0	0	x
4868.999	0	0	0	42.27142857	0	0	0	0	0	0	0	0	x
4869	0	0	0	0	0	0	0	0	0	0	0	0	x
4869.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4870	0	0	0	0	0	0	0	0	0	0	0	0	x
4870.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4871	0	0	0	0	0	0	0	0	0	0	0	0	x
4871.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4872	0	0	0	0	0	0	0	0	0	0	0	0	x
4872.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4873	0	0	0	45.05714286	0	0	0	0	0	0	0	0	x
4873.999	0	0	0	45.05714286	0	0	0	0	0	0	0	0	x
4874	0	0	0	0	0	0	0	0	0	0	0	0	x
4874.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4875	0	0	0	0	0	0	0	0	0	0	0	0	x
4875.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4876	0	0	0	0	0	0	0	0	0	0	0	0	x
4876.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4877	0	0	0	0	0	0	0	0	0	0	0	0	x
4877.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4878	0	0	0	0	0	0	0	0	0	0	0	0	x
4878.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4879	0	0	0	49.17142857	0	0	0	0	0	0	0	0	x
4879.999	0	0	0	49.17142857	0	0	0	0	0	0	0	0	x
4880	0	0	0	0	0	0	0	0	0	0	0	0	x
4880.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4881	0	0	0	0	0	0	0	0	0	0	0	0	x
4881.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4882	0	0	0	0	0	0	0	0	0	0	0	0	x
4882.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4883	0	0	0	0	0	0	0	0	0	0	0	0	x
4883.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4884	0	0	0	52.6	0	0	0	0	0	0	0	0	x
4884.999	0	0	0	52.6	0	0	0	0	0	0	0	0	x
4885	0	0	0	0	0	0	0	0	0	0	0	0	x
4885.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4886	0	0	0	0	0	0	0	0	0	0	0	0	x
4886.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4887	0	0	0	0	0	0	0	0	0	0	0	0	x
4887.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4888	0	0	0	0	0	0	0	0	0	0	0	0	x
4888.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4889	0	0	0	49.20714286	0	0	0	0	0	0	0	0	x
4889.999	0	0	0	49.20714286	0	0	0	0	0	0	0	0	x
4890	0	0	0	0	0	0	0	0	0	0	0	0	x
4890.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4891	0	0	0	0	0	0	0	0	0	0	0	0	x
4891.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4892	0	0	0	47.17142857	0	0	0	0	0	0	0	0	x
4892.999	0	0	0	47.17142857	0	0	0	0	0	0	0	0	x
4893	0	0	0	46.49285714	0	0	0	0	0	0	0	0	x
4893.999	0	0	0	46.49285714	0	0	0	0	0	0	0	0	x
4894	0	0	0	0	0	0	0	0	0	0	0	0	x
4894.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4895	0	0	0	0	0	0	0	0	0	0	0	0	x
4895.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4896	0	0	0	0	0	0	0	0	0	0	0	0	x
4896.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4897	0	0	0	43.77857143	0	0	0	0	0	0	0	0	x
4897.999	0	0	0	43.77857143	0	0	0	0	0	0	0	0	x
4898	0	0	0	0	0	0	0	0	0	0	0	0	x
4898.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4899	0	0	0	0	0	0	0	0	0	0	0	0	x
4899.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4900	0	0	0	0	0	0	0	0	0	0	0	0	x
4900.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4901	0	0	0	0	0	0	0	0	0	0	0	0	x
4901.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4902	0	0	0	0	0	0	0	0	0	0	0	0	x
4902.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4903	0	0	0	0	0	0	0	0	0	0	0	0	x
4903.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4904	0	0	0	43.65714286	0	0	0	0	43.04285714	0	0	0	x
4904.999	0	0	0	43.65714286	0	0	0	0	43.04285714	0	0	0	x
4905	0	0	0	0	0	0	0	0	0	0	0	0	x
4905.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4906	0	0	0	0	0	0	0	0	0	0	0	0	x
4906.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4907	0	0	0	0	0	0	0	0	0	0	0	0	x
4907.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4908	0	0	0	0	0	0	0	0	0	0	0	0	x
4908.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4909	0	0	0	44.12142857	0	0	0	0	0	0	0	0	x
4909.999	0	0	0	44.12142857	0	0	0	0	0	0	0	0	x
4910	0	0	0	44.21428571	0	0	0	0	0	0	0	0	x
4910.999	0	0	0	44.21428571	0	0	0	0	0	0	0	0	x
4911	0	0	0	44.30714286	0	0	0	0	0	0	0	0	x
4911.999	0	0	0	44.30714286	0	0	0	0	0	0	0	0	x
4912	0	0	0	0	0	0	0	0	43.1	0	0	0	x
4912.999	0	0	0	0	0	0	0	0	43.1	0	0	0	x
4913	0	0	0	0	0	0	0	0	0	0	0	0	x
4913.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4914	0	0	0	0	0	0	0	0	0	0	0	0	x
4914.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4915	0	0	0	43.24285714	0	0	0	0	0	0	0	0	x
4915.999	0	0	0	43.24285714	0	0	0	0	0	0	0	0	x
4916	0	0	0	42.85714286	0	0	0	0	41.81428571	0	0	0	x
4916.999	0	0	0	42.85714286	0	0	0	0	41.81428571	0	0	0	x
4917	0	0	0	42.47142857	0	0	0	0	41.49285714	0	0	0	x
4917.999	0	0	0	42.47142857	0	0	0	0	41.49285714	0	0	0	x
4918	0	0	0	42.08571429	0	0	0	0	0	0	0	0	x
4918.999	0	0	0	42.08571429	0	0	0	0	0	0	0	0	x
4919	0	0	0	41.7	0	0	0	0	40.85	0	0	0	x
4919.999	0	0	0	41.7	0	0	0	0	40.85	0	0	0	x
4920	0	0	0	41.31428571	0	0	0	0	0	0	0	0	x
4920.999	0	0	0	41.31428571	0	0	0	0	0	0	0	0	x
4921	0	0	0	40.92857143	0	0	0	0	0	0	0	0	x
4921.999	0	0	0	40.92857143	0	0	0	0	0	0	0	0	x
4922	0	0	0	40.54285714	0	0	0	0	39.88571429	0	0	0	x
4922.999	0	0	0	40.54285714	0	0	0	0	39.88571429	0	0	0	x
4923	0	0	0	40.15714286	0	0	0	0	39.56428571	18.71428571	0	0	x
4923.999	0	0	0	40.15714286	0	0	0	0	39.56428571	18.71428571	0	0	x
4924	0	0	0	39.77142857	0	0	0	0	39.24285714	18.34285714	0	0	x
4924.999	0	0	0	39.77142857	0	0	0	0	39.24285714	18.34285714	0	0	x
4925	0	0	0	39.38571429	0	0	0	0	38.92142857	17.97142857	0	0	x
4925.999	0	0	0	39.38571429	0	0	0	0	38.92142857	17.97142857	0	0	x
4926	0	0	0	39	0	0	0	0	38.6	17.6	0	0	x
4926.999	0	0	0	39	0	0	0	0	38.6	17.6	0	0	x
4927	0	0	0	38.45	0	0	0	0	40.42142857	19.57142857	0	0	x
4927.999	0	0	0	38.45	0	0	0	0	40.42142857	19.57142857	0	0	x
4928	0	0	0	37.9	0	0	0	0	42.24285714	21.54285714	0	0	x
4928.999	0	0	0	37.9	0	0	0	0	42.24285714	21.54285714	0	0	x
4929	0	0	0	37.35	0	0	0	0	44.06428571	23.51428571	0	0	x
4929.999	0	0	0	37.35	0	0	0	0	44.06428571	23.51428571	0	0	x
4930	0	0	0	36.8	0	0	0	0	45.88571429	25.48571429	0	0	x
4930.999	0	0	0	36.8	0	0	0	0	45.88571429	25.48571429	0	0	x
4931	0	0	0	36.25	0	0	0	0	47.70714286	27.45714286	0	0	x
4931.999	0	0	0	36.25	0	0	0	0	47.70714286	27.45714286	0	0	x
4932	0	0	0	35.7	0	0	0	0	49.52857143	29.42857143	0	0	x
4932.999	0	0	0	35.7	0	0	0	0	49.52857143	29.42857143	0	0	x
4933	0	0	0	35.15	0	0	0	0	51.35	0	0	0	x
4933.999	0	0	0	35.15	0	0	0	0	51.35	0	0	0	x
4934	0	0	0	34.6	0	0	0	0	53.17142857	33.37142857	0	0	x
4934.999	0	0	0	34.6	0	0	0	0	53.17142857	33.37142857	0	0	x
4935	0	0	0	34.05	0	0	0	0	54.99285714	35.34285714	0	0	x
4935.999	0	0	0	34.05	0	0	0	0	54.99285714	35.34285714	0	0	x
4936	0	0	0	33.5	0	0	0	0	56.81428571	37.31428571	0	0	x
4936.999	0	0	0	33.5	0	0	0	0	56.81428571	37.31428571	0	0	x
4937	0	0	0	32.95	0	0	0	0	58.63571429	39.28571429	0	0	x
4937.999	0	0	0	32.95	0	0	0	0	58.63571429	39.28571429	0	0	x
4938	0	0	0	32.4	0	0	0	0	60.45714286	41.25714286	0	0	x
4938.999	0	0	0	32.4	0	0	0	0	60.45714286	41.25714286	0	0	x
4939	0	0	0	31.85	0	0	0	0	62.27857143	43.22857143	0	0	x
4939.999	0	0	0	31.85	0	0	0	0	62.27857143	43.22857143	0	0	x
4940	0	0	0	31.3	0	0	0	0	64.1	45.2	0	0	x
4940.999	0	0	0	31.3	0	0	0	0	64.1	45.2	0	0	x
4941	0	0	0	30.85714286	0	0	0	0	63.57142857	45.18571429	0	0	x
4941.999	0	0	0	30.85714286	0	0	0	0	63.57142857	45.18571429	0	0	x
4942	0	0	0	30.41428571	0	0	0	0	63.04285714	45.17142857	0	0	x
4942.999	0	0	0	30.41428571	0	0	0	0	63.04285714	45.17142857	0	0	x
4943	0	0	0	29.97142857	0	0	0	0	62.51428571	45.15714286	0	0	x
4943.999	0	0	0	29.97142857	0	0	0	0	62.51428571	45.15714286	0	0	x
4944	0	0	0	29.52857143	0	0	0	0	61.98571429	45.14285714	0	0	x
4944.999	0	0	0	29.52857143	0	0	0	0	61.98571429	45.14285714	0	0	x
4945	0	0	0	29.08571429	0	0	0	0	61.45714286	0	0	0	x
4945.999	0	0	0	29.08571429	0	0	0	0	61.45714286	0	0	0	x
4946	0	0	0	28.64285714	0	0	0	0	60.92857143	0	0	0	x
4946.999	0	0	0	28.64285714	0	0	0	0	60.92857143	0	0	0	x
4947	0	0	0	28.2	0	0	0	0	60.4	0	0	0	x
4947.999	0	0	0	28.2	0	0	0	0	60.4	0	0	0	x
4948	0	0	0	27.75714286	0	0	0	0	59.87142857	0	0	0	x
4948.999	0	0	0	27.75714286	0	0	0	0	59.87142857	0	0	0	x
4949	0	0	0	27.31428571	0	0	0	0	59.34285714	0	0	0	x
4949.999	0	0	0	27.31428571	0	0	0	0	59.34285714	0	0	0	x
4950	0	0	0	26.87142857	0	0	0	0	58.81428571	0	0	0	x
4950.999	0	0	0	26.87142857	0	0	0	0	58.81428571	0	0	0	x
4951	0	0	0	26.42857143	0	0	0	0	58.28571429	0	0	0	x
4951.999	0	0	0	26.42857143	0	0	0	0	58.28571429	0	0	0	x
4952	0	0	0	25.98571429	0	0	0	0	57.75714286	0	0	0	x
4952.999	0	0	0	25.98571429	0	0	0	0	57.75714286	0	0	0	x
4953	0	0	0	25.54285714	0	0	0	0	57.22857143	0	0	0	x
4953.999	0	0	0	25.54285714	0	0	0	0	57.22857143	0	0	0	x
4954	0	0	0	25.1	0	0	0	0	56.7	0	0	0	x
4954.999	0	0	0	25.1	0	0	0	0	56.7	0	0	0	x
4955	0	0	0	25.03571429	0	0	0	0	56.71428571	0	0	0	x
4955.999	0	0	0	25.03571429	0	0	0	0	56.71428571	0	0	0	x
4956	0	0	0	24.97142857	0	0	0	0	56.72857143	0	0	0	x
4956.999	0	0	0	24.97142857	0	0	0	0	56.72857143	0	0	0	x
4957	0	0	0	24.90714286	0	0	0	0	56.74285714	0	0	0	x
4957.999	0	0	0	24.90714286	0	0	0	0	56.74285714	0	0	0	x
4958	0	0	0	24.84285714	0	0	0	0	56.75714286	0	0	0	x
4958.999	0	0	0	24.84285714	0	0	0	0	56.75714286	0	0	0	x
4959	0	0	0	24.77857143	0	0	0	0	56.77142857	0	0	0	x
4959.999	0	0	0	24.77857143	0	0	0	0	56.77142857	0	0	0	x
4960	0	0	0	24.71428571	0	0	0	0	56.78571429	0	0	0	x
4960.999	0	0	0	24.71428571	0	0	0	0	56.78571429	0	0	0	x
4961	0	0	0	24.65	0	0	0	0	56.8	40	0	0	x
4961.999	0	0	0	24.65	0	0	0	0	56.8	40	0	0	x
4962	0	0	0	24.58571429	0	0	0	0	56.81428571	0	0	0	x
4962.999	0	0	0	24.58571429	0	0	0	0	56.81428571	0	0	0	x
4963	0	0	0	24.52142857	0	0	0	0	56.82857143	0	0	0	x
4963.999	0	0	0	24.52142857	0	0	0	0	56.82857143	0	0	0	x
4964	0	0	0	24.45714286	0	0	0	0	56.84285714	0	0	0	x
4964.999	0	0	0	24.45714286	0	0	0	0	56.84285714	0	0	0	x
4965	0	0	0	24.39285714	0	0	0	0	56.85714286	37.14285714	0	0	x
4965.999	0	0	0	24.39285714	0	0	0	0	56.85714286	37.14285714	0	0	x
4966	0	0	0	24.32857143	0	0	0	0	56.87142857	0	0	0	x
4966.999	0	0	0	24.32857143	0	0	0	0	56.87142857	0	0	0	x
4967	0	0	0	24.26428571	0	0	0	0	56.88571429	0	0	0	x
4967.999	0	0	0	24.26428571	0	0	0	0	56.88571429	0	0	0	x
4968	0	0	0	24.2	0	0	0	0	56.9	0	0	0	x
4968.999	0	0	0	24.2	0	0	0	0	56.9	0	0	0	x
4969	0	0	0	23.62142857	0	0	0	0	58.15454545	0	0	0	x
4969.999	0	0	0	23.62142857	0	0	0	0	58.15454545	0	0	0	x
4970	0	0	0	23.04285714	0	0	0	0	59.40909091	0	0	0	x
4970.999	0	0	0	23.04285714	0	0	0	0	59.40909091	0	0	0	x
4971	0	0	0	22.46428571	0	0	0	0	60.66363636	0	0	0	x
4971.999	0	0	0	22.46428571	0	0	0	0	60.66363636	0	0	0	x
4972	0	0	0	21.88571429	0	0	0	0	61.91818182	0	0	0	x
4972.999	0	0	0	21.88571429	0	0	0	0	61.91818182	0	0	0	x
4973	0	0	0	21.30714286	0	0	0	0	63.17272727	0	0	0	x
4973.999	0	0	0	21.30714286	0	0	0	0	63.17272727	0	0	0	x
4974	0	0	0	20.72857143	0	0	0	0	64.42727273	0	0	0	x
4974.999	0	0	0	20.72857143	0	0	0	0	64.42727273	0	0	0	x
4975	0	0	0	20.15	0	0	0	0	65.68181818	48.3	0	0	x
4975.999	0	0	0	20.15	0	0	0	0	65.68181818	48.3	0	0	x
4976	0	0	0	19.57142857	0	0	0	0	66.93636364	0	0	0	x
4976.999	0	0	0	19.57142857	0	0	0	0	66.93636364	0	0	0	x
4977	0	0	0	18.99285714	0	0	0	0	68.19090909	0	0	0	x
4977.999	0	0	0	18.99285714	0	0	0	0	68.19090909	0	0	0	x
4978	0	0	0	18.41428571	0	0	0	0	69.44545455	0	0	0	x
4978.999	0	0	0	18.41428571	0	0	0	0	69.44545455	0	0	0	x
4979	0	0	0	17.83571429	0	0	0	0	70.7	0	0	0	x
4979.999	0	0	0	17.83571429	0	0	0	0	70.7	0	0	0	x
4980	0	0	0	17.25714286	0	0	0	0	70.66470588	0	0	0	x
4980.999	0	0	0	17.25714286	0	0	0	0	70.66470588	0	0	0	x
4981	0	0	0	16.67857143	0	0	0	0	70.62941176	0	0	0	x
4981.999	0	0	0	16.67857143	0	0	0	0	70.62941176	0	0	0	x
4982	0	0	0	16.1	0	0	0	0	70.59411765	0	0	0	x
4982.999	0	0	0	16.1	0	0	0	0	70.59411765	0	0	0	x
4983	0	0	0	16.5	0	0	0	0	70.55882353	0	0	0	x
4983.999	0	0	0	16.5	0	0	0	0	70.55882353	0	0	0	x
4984	0	0	0	16.9	0	0	0	0	70.52352941	0	0	0	x
4984.999	0	0	0	16.9	0	0	0	0	70.52352941	0	0	0	x
4985	0	0	0	17.3	0	0	0	0	70.48823529	0	0	0	x
4985.999	0	0	0	17.3	0	0	0	0	70.48823529	0	0	0	x
4986	0	0	0	17.7	0	0	0	0	70.45294118	48.15882353	0	0	x
4986.999	0	0	0	17.7	0	0	0	0	70.45294118	48.15882353	0	0	x
4987	0	0	0	18.1	0	0	0	0	70.41764706	47.05294118	0	0	x
4987.999	0	0	0	18.1	0	0	0	0	70.41764706	47.05294118	0	0	x
4988	0	0	0	18.5	0	0	0	0	70.38235294	45.94705882	0	0	x
4988.999	0	0	0	18.5	0	0	0	0	70.38235294	45.94705882	0	0	x
4989	0	0	0	18.9	0	0	0	0	70.34705882	44.84117647	0	0	x
4989.999	0	0	0	18.9	0	0	0	0	70.34705882	44.84117647	0	0	x
4990	0	0	0	19.3	0	0	0	0	70.31176471	43.73529412	0	0	x
4990.999	0	0	0	19.3	0	0	0	0	70.31176471	43.73529412	0	0	x
4991	0	0	0	19.7	0	0	0	0	70.27647059	0	0	0	x
4991.999	0	0	0	19.7	0	0	0	0	70.27647059	0	0	0	x
4992	0	0	0	20.1	0	0	0	0	70.24117647	0	0	0	x
4992.999	0	0	0	20.1	0	0	0	0	70.24117647	0	0	0	x
4993	0	0	0	20.5	0	0	0	0	70.20588235	40.41764706	0	0	x
4993.999	0	0	0	20.5	0	0	0	0	70.20588235	40.41764706	0	0	x
4994	0	0	0	20.9	0	0	0	0	70.17058824	39.31176471	0	0	x
4994.999	0	0	0	20.9	0	0	0	0	70.17058824	39.31176471	0	0	x
4995	0	0	0	21.3	0	0	0	0	70.13529412	0	0	0	x
4995.999	0	0	0	21.3	0	0	0	0	70.13529412	0	0	0	x
4996	0	0	0	21.7	0	0	0	0	70.1	37.1	0	0	x
4996.999	0	0	0	21.7	0	0	0	0	70.1	37.1	0	0	x
4997	0	0	0	21.56428571	0	0	0	0	71.3	37.24285714	0	0	x
4997.999	0	0	0	21.56428571	0	0	0	0	71.3	37.24285714	0	0	x
4998	0	0	0	21.42857143	0	0	0	0	72.5	0	0	0	x
4998.999	0	0	0	21.42857143	0	0	0	0	72.5	0	0	0	x
4999	0	0	0	21.29285714	0	0	0	0	73.7	0	0	0	x
4999.999	0	0	0	21.29285714	0	0	0	0	73.7	0	0	0	x
5000	0	0	0	21.15714286	0	0	0	0	74.9	0	0	0	x
5000.999	0	0	0	21.15714286	0	0	0	0	74.9	0	0	0	x
5001	0	0	0	21.02142857	0	0	0	0	76.1	0	0	0	x
5001.999	0	0	0	21.02142857	0	0	0	0	76.1	0	0	0	x
5002	0	0	0	20.88571429	0	0	0	0	77.3	0	0	0	x
5002.999	0	0	0	20.88571429	0	0	0	0	77.3	0	0	0	x
5003	0	0	0	20.75	0	0	0	0	78.5	0	0	0	x
5003.999	0	0	0	20.75	0	0	0	0	78.5	0	0	0	x
5004	0	0	0	20.61428571	0	0	0	0	79.7	0	0	0	x
5004.999	0	0	0	20.61428571	0	0	0	0	79.7	0	0	0	x
5005	0	0	0	20.47857143	0	0	0	0	80.9	0	0	0	x
5005.999	0	0	0	20.47857143	0	0	0	0	80.9	0	0	0	x
5006	0	0	0	20.34285714	0	0	0	0	82.1	38.52857143	0	0	x
5006.999	0	0	0	20.34285714	0	0	0	0	82.1	38.52857143	0	0	x
5007	0	0	0	20.20714286	0	0	0	0	83.3	38.67142857	0	0	x
5007.999	0	0	0	20.20714286	0	0	0	0	83.3	38.67142857	0	0	x
5008	0	0	0	20.07142857	0	0	0	0	84.5	0	0	0	x
5008.999	0	0	0	20.07142857	0	0	0	0	84.5	0	0	0	x
5009	0	0	0	19.93571429	0	0	0	0	0	0	0	0	x
5009.999	0	0	0	19.93571429	0	0	0	0	0	0	0	0	x
5010	0	0	0	0	0	0	0	0	86.9	0	0	0	x
5010.999	0	0	0	0	0	0	0	0	86.9	0	0	0	x
5011	0	0	0	0	0	0	0	0	85.72142857	0	0	0	x
5011.999	0	0	0	0	0	0	0	0	85.72142857	0	0	0	x
5012	0	0	0	0	0	0	0	0	0	0	0	0	x
5012.999	0	0	0	0	0	0	0	0	0	0	0	0	x
5013	0	0	0	0	0	0	0	0	0	0	0	0	x
5013.999	0	0	0	0	0	0	0	0	0	0	0	0	x
5014	0	0	0	30.91428571	0	0	0	0	82.18571429	0	0	0	x
5014.999	0	0	0	30.91428571	0	0	0	0	82.18571429	0	0	0	x
5015	0	0	0	33.69285714	0	0	0	0	81.00714286	0	0	0	x
5015.999	0	0	0	33.69285714	0	0	0	0	81.00714286	0	0	0	x
5016	0	0	0	36.47142857	0	0	0	0	79.82857143	0	0	0	x
5016.999	0	0	0	36.47142857	0	0	0	0	79.82857143	0	0	0	x
5017	0	0	0	0	0	0	0	0	78.65	0	0	0	x
5017.999	0	0	0	0	0	0	0	0	78.65	0	0	0	x
5018	0	0	0	42.02857143	0	0	0	0	77.47142857	0	0	0	x
5018.999	0	0	0	42.02857143	0	0	0	0	77.47142857	0	0	0	x
5019	0	0	0	0	0	0	0	0	76.29285714	0	0	0	x
5019.999	0	0	0	0	0	0	0	0	76.29285714	0	0	0	x
5020	0	0	0	47.58571429	0	0	0	0	75.11428571	0	0	0	x
5020.999	0	0	0	47.58571429	0	0	0	0	75.11428571	0	0	0	x
5021	0	0	0	50.36428571	0	0	0	0	73.93571429	0	0	0	x
5021.999	0	0	0	50.36428571	0	0	0	0	73.93571429	0	0	0	x
5022	0	0	0	53.14285714	0	0	0	0	72.75714286	0	0	0	x
5022.999	0	0	0	53.14285714	0	0	0	0	72.75714286	0	0	0	x
5023	0	0	0	55.92142857	0	0	0	0	71.57857143	0	0	0	x
5023.999	0	0	0	55.92142857	0	0	0	0	71.57857143	0	0	0	x
5024	0	0	0	58.7	0	0	0	0	70.4	0	0	0	x
5024.999	0	0	0	58.7	0	0	0	0	70.4	0	0	0	x
5025	0	0	0	58.34615385	0	0	0	0	69.58461538	0	0	0	x
5025.999	0	0	0	58.34615385	0	0	0	0	69.58461538	0	0	0	x
5026	0	0	0	57.99230769	0	0	0	0	68.76923077	0	0	0	x
5026.999	0	0	0	57.99230769	0	0	0	0	68.76923077	0	0	0	x
5027	0	0	0	57.63846154	0	0	0	0	67.95384615	0	0	0	x
5027.999	0	0	0	57.63846154	0	0	0	0	67.95384615	0	0	0	x
5028	0	0	0	57.28461538	0	0	0	0	67.13846154	0	0	0	x
5028.999	0	0	0	57.28461538	0	0	0	0	67.13846154	0	0	0	x
5029	0	0	0	56.93076923	0	0	0	0	66.32307692	0	0	0	x
5029.999	0	0	0	56.93076923	0	0	0	0	66.32307692	0	0	0	x
5030	0	0	0	56.57692308	0	0	0	0	65.50769231	0	0	0	x
5030.999	0	0	0	56.57692308	0	0	0	0	65.50769231	0	0	0	x
5031	0	0	0	56.22307692	0	0	0	0	64.69230769	0	0	0	x
5031.999	0	0	0	56.22307692	0	0	0	0	64.69230769	0	0	0	x
5032	0	0	0	55.86923077	0	0	0	0	63.87692308	38.53076923	0	0	x
5032.999	0	0	0	55.86923077	0	0	0	0	63.87692308	38.53076923	0	0	x
5033	0	0	0	55.51538462	0	0	0	0	63.06153846	0	0	0	x
5033.999	0	0	0	55.51538462	0	0	0	0	63.06153846	0	0	0	x
5034	0	0	0	55.16153846	0	0	0	0	62.24615385	0	0	0	x
5034.999	0	0	0	55.16153846	0	0	0	0	62.24615385	0	0	0	x
5035	0	0	0	54.80769231	0	0	0	0	61.43076923	0	0	0	x
5035.999	0	0	0	54.80769231	0	0	0	0	61.43076923	0	0	0	x
5036	0	0	0	54.45384615	0	0	0	0	60.61538462	0	0	0	x
5036.999	0	0	0	54.45384615	0	0	0	0	60.61538462	0	0	0	x
5037	0	0	0	54.1	0	0	0	0	59.8	0	0	0	x
5037.999	0	0	0	54.1	0	0	0	0	59.8	0	0	0	x
5038	0	0	0	53.06428571	0	0	0	0	58.99285714	0	0	0	x
5038.999	0	0	0	53.06428571	0	0	0	0	58.99285714	0	0	0	x
5039	0	0	0	52.02857143	0	0	0	0	58.18571429	0	0	0	x
5039.999	0	0	0	52.02857143	0	0	0	0	58.18571429	0	0	0	x
5040	0	0	0	50.99285714	0	0	0	0	57.37857143	0	0	0	x
5040.999	0	0	0	50.99285714	0	0	0	0	57.37857143	0	0	0	x
5041	0	0	0	49.95714286	0	0	0	0	56.57142857	0	0	0	x
5041.999	0	0	0	49.95714286	0	0	0	0	56.57142857	0	0	0	x
5042	0	0	0	48.92142857	0	0	0	0	55.76428571	0	0	0	x
5042.999	0	0	0	48.92142857	0	0	0	0	55.76428571	0	0	0	x
5043	0	0	0	47.88571429	0	0	0	0	54.95714286	0	0	0	x
5043.999	0	0	0	47.88571429	0	0	0	0	54.95714286	0	0	0	x
5044	0	0	0	46.85	0	0	0	0	54.15	0	0	0	x
5044.999	0	0	0	46.85	0	0	0	0	54.15	0	0	0	x
