0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C				
56.999	0	0	0	0	0	0	0	0	0	1357553.392	0	0	99441.06305	1548731.252	0	0	0	0	0	x	******	******	4/22/1995	112	0	0	0	0	0	0	0	0	0	0	0	0	0	846661.9333	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	1538712.525	0	0	158313.0104	1536963.223	0	0	0	0	0	x	******	******	4/23/1995	113	0	0	0	0	0	0	0	0	0	0	0	0	117411.1604	1030962.469	0	0	0	0	0
57.999	0	0	0	0	0	0	0	0	0	1538712.525	0	0	158313.0104	1536963.223	0	0	0	0	0	x	******	******	4/24/1995	114	0	0	0	0	0	0	0	0	0	0	0	0	18085.08643	1064260.362	0	0	0	0	0
58	0	0	0	0	0	0	0	0	0	1815738.274	0	0	158264.0789	1828619.494	0	0	0	0	0	x	******	******	4/25/1995	115	0	0	0	0	0	0	0	0	0	690978.9916	0	0	64790.2136	1284134.107	0	0	0	0	0
58.999	0	0	0	0	0	0	0	0	0	1815738.274	0	0	158264.0789	1828619.494	0	0	0	0	0	x	******	******	4/26/1995	116	0	0	0	0	0	0	0	0	0	434624.3594	0	0	151810.0126	1268476.023	0	0	0	0	0
59	0	0	0	0	0	0	0	0	0	1905921.495	0	0	158985.8187	1564389.335	0	0	0	0	0	x	******	******	4/27/1995	117	0	0	0	0	0	0	0	0	0	53403.85101	0	0	0	0	0	0	0	0	0
59.999	0	0	0	0	0	0	0	0	0	1905921.495	0	0	158985.8187	1564389.335	0	0	0	0	0	x	******	******	4/28/1995	118	0	0	0	0	149877.2179	113545.5711	0	0	0	819159.9776	0	0	223416.3857	1442647.736	0	0	0	0	0
60	0	0	0	0	0	0	0	0	0	1815882.622	0	0	150704.1605	1260989.502	0	0	0	0	0	x	******	******	4/29/1995	119	0	0	0	0	0	0	0	0	0	0	0	0	225904.553	977211.2044	0	0	0	0	0
60.999	0	0	0	0	0	0	0	0	0	1815882.622	0	0	150704.1605	1260989.502	0	0	0	0	0	x	******	******	4/30/1995	120	0	0	0	0	0	0	0	0	0	0	0	0	274588.9598	0	0	0	0	0	0
61	0	0	0	0	0	0	0	0	0	1804611.248	0	0	162540.6929	1287436.984	0	0	0	0	0	x	******	******	5/1/1995	121	0	0	0	0	0	170330.5895	0	0	0	0	0	0	232750.0714	1083441.515	0	0	0	0	0
61.999	0	0	0	0	0	0	0	0	0	1804611.248	0	0	162540.6929	1287436.984	0	0	0	0	0	x	******	******	5/2/1995	122	0	0	0	0	204386.9211	0	0	0	0	0	0	0	193470.301	1038082.004	0	0	0	0	0
62	0	0	0	0	0	0	0	0	0	1773344.013	0	0	233762.9537	1222994.184	0	0	0	0	0	x	******	******	5/3/1995	123	0	0	0	0	0	0	0	0	0	0	0	0	190842.6789	821119.6846	0	0	0	0	0
62.999	0	0	0	0	0	0	0	0	0	1773344.013	0	0	233762.9537	1222994.184	0	0	0	0	0	x	******	******	5/4/1995	124	0	0	0	0	0	0	0	0	0	0	0	0	132286.3397	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0	0	1464962.952	0	0	162724.1861	1030032.77	0	0	0	0	0	x	******	******	5/5/1995	125	0	0	0	0	204386.9211	255495.8842	0	0	0	0	0	0	150004.4398	738670.0887	0	0	0	0	0
63.999	0	0	0	0	0	0	0	0	0	1464962.952	0	0	162724.1861	1030032.77	0	0	0	0	0	x	******	******	5/6/1995	126	0	0	0	0	0	0	0	0	0	0	0	0	169809.4689	812703.4647	0	0	0	0	0
64	0	0	0	0	0	0	0	0	0	1199866.705	0	0	222271.3883	1064186.965	0	0	0	0	0	x	******	******	5/7/1995	127	0	0	0	0	0	0	0	0	0	0	0	0	205801.0417	0	0	0	0	0	0
64.999	0	0	0	0	0	0	0	0	0	1199866.705	0	0	222271.3883	1064186.965	0	0	0	0	0	x	******	******	5/8/1995	128	0	0	0	0	0	0	0	0	0	0	0	0	289256.1802	0	0	0	0	0	0
65	0	0	0	0	0	0	0	0	0	1317510.29	0	0	164072.2492	1006252.056	0	0	0	0	0	x	******	******	5/9/1995	129	0	0	0	0	0	0	0	0	0	0	0	0	279535.9355	0	0	0	0	0	0
65.999	0	0	0	0	0	0	0	0	0	1317510.29	0	0	164072.2492	1006252.056	0	0	0	0	0	x	******	******	5/10/1995	130	0	0	0	0	0	0	0	0	0	0	0	0	303808.4115	0	0	0	0	0	0
66	0	0	0	0	0	0	0	0	0	1650760.792	0	0	165104.7041	1011414.331	0	0	0	0	0	x	******	******	5/11/1995	131	0	0	0	0	0	0	0	0	0	0	0	0	224759.5556	0	0	0	0	0	0
66.999	0	0	0	0	0	0	0	0	0	1650760.792	0	0	165104.7041	1011414.331	0	0	0	0	0	x	******	******	5/12/1995	132	0	0	0	0	0	0	0	0	0	0	0	0	209003.6091	0	0	0	0	0	0
67	0	0	0	0	204386.9211	255495.8842	0	0	0	1793883.015	0	0	305516.1213	1897123.61	0	0	0	0	0	x	******	******	5/13/1995	133	0	0	0	0	0	0	0	0	0	0	0	0	173021.8226	0	0	0	0	0	0
67.999	0	0	0	0	204386.9211	255495.8842	0	0	0	1793883.015	0	0	305516.1213	1897123.61	0	0	0	0	0	x	******	******	5/14/1995	134	0	0	0	0	0	0	0	0	0	0	0	0	166553.0768	0	0	0	0	0	0
68	0	0	0	0	0	0	0	0	0	1240810.147	0	0	258644.6269	1373947.895	0	0	0	0	0	x	******	******	5/15/1995	135	0	0	0	0	0	0	0	0	0	0	0	0	108652.42	0	0	0	0	0	0
68.999	0	0	0	0	0	0	0	0	0	1240810.147	0	0	258644.6269	1373947.895	0	0	0	0	0	x	******	******	5/16/1995	136	0	0	0	0	0	0	0	0	0	0	0	0	95240.29284	0	0	0	0	0	0
69	0	0	0	0	0	0	0	0	0	1267370.171	0	0	285532.4922	1101472.776	0	0	0	0	0	x	******	******	5/17/1995	137	0	0	0	0	0	0	0	0	0	0	0	0	92213.87889	0	0	0	0	0	0
69.999	0	0	0	0	0	0	0	0	0	1267370.171	0	0	285532.4922	1101472.776	0	0	0	0	0	x	******	******	5/18/1995	138	0	0	0	0	0	0	0	0	0	0	0	0	11156.38449	0	0	0	0	0	0
70	0	0	0	0	0	0	0	0	0	1576556.156	0	0	207934.4556	1247459.939	0	0	0	0	0	x	******	******	5/19/1995	139	0	0	0	0	0	0	0	0	0	0	0	0	45768.08873	0	0	0	0	0	0
70.999	0	0	0	0	0	0	0	0	0	1576556.156	0	0	207934.4556	1247459.939	0	0	0	0	0	x	******	******	5/20/1995	140	0	0	0	0	0	0	0	0	0	0	0	0	70999.62233	0	0	0	0	0	0
71	0	0	0	0	0	0	0	0	0	1404106.832	0	0	204587.5403	1207556.292	0	0	0	0	0	x	******	******	5/21/1995	141	0	0	0	0	0	0	0	0	0	0	0	0	50206.17677	0	0	0	0	0	0
71.999	0	0	0	0	0	0	0	0	0	1404106.832	0	0	204587.5403	1207556.292	0	0	0	0	0	x	******	******	5/22/1995	142	0	0	0	0	0	0	0	0	0	162354.7532	0	0	105430.28	0	0	0	0	0	0
72	0	0	0	0	0	0	0	0	0	1500276.823	0	0	259461.7832	1188252.811	0	0	0	0	0	x	******	******	5/23/1995	143	0	0	0	0	0	0	0	0	0	0	0	0	83181.12197	0	0	0	0	0	0
72.999	0	0	0	0	0	0	0	0	0	1500276.823	0	0	259461.7832	1188252.811	0	0	0	0	0	x	******	******	5/24/1995	144	0	0	0	0	0	0	0	0	0	0	0	0	85211.77968	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	1416611.279	0	0	164796.4356	1319682.849	0	0	0	0	0	x	******	******	5/25/1995	145	0	0	0	0	0	0	0	0	0	0	0	0	119593.5058	0	0	0	0	0	0
73.999	0	0	0	0	0	0	0	0	0	1416611.279	0	0	164796.4356	1319682.849	0	0	0	0	0	x	******	******	5/26/1995	146	0	0	0	0	0	0	0	0	0	0	0	0	57751.41575	0	0	0	0	0	0
74	0	0	0	0	204386.9211	170330.5895	0	0	0	1860632.935	0	0	165386.0603	1364993.428	0	0	0	0	0	x	******	******	5/27/1995	147	0	0	0	0	0	0	0	0	0	0	0	0	53981.24284	0	0	0	0	0	0
74.999	0	0	0	0	204386.9211	170330.5895	0	0	0	1860632.935	0	0	165386.0603	1364993.428	0	0	0	0	0	x	******	******	5/28/1995	148	0	0	0	0	0	0	0	0	0	0	0	0	47214.01488	0	0	0	0	0	0
75	0	0	0	0	0	0	0	0	0	1533129.44	0	0	174577.8446	850454.1254	0	0	0	0	0	x	******	******	5/29/1995	149	0	0	0	0	0	0	0	0	0	0	0	0	40405.19513	0	0	0	0	0	0
75.999	0	0	0	0	0	0	0	0	0	1533129.44	0	0	174577.8446	850454.1254	0	0	0	0	0	x	******	******	5/30/1995	150	0	0	0	0	0	0	0	0	0	56359.31427	0	0	0	0	0	0	0	0	0
76	0	0	0	0	0	0	0	0	0	3479179.667	0	0	112444.6121	1833121.193	0	0	0	0	0	x	******	******	5/31/1995	151	0	0	0	0	0	0	0	0	0	49325.40957	0	0	0	0	0	0	0	0	0
76.999	0	0	0	0	0	0	0	0	0	3479179.667	0	0	112444.6121	1833121.193	0	0	0	0	0	x	******	******	6/1/1995	152	0	0	0	0	0	0	0	0	0	76582.70773	0	0	0	0	0	0	0	0	0
77	0	0	0	0	0	0	0	0	0	4205137.349	0	0	165743.2603	2713423.54	0	0	0	0	0	x	******	******	6/2/1995	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77.999	0	0	0	0	0	0	0	0	0	4205137.349	0	0	165743.2603	2713423.54	0	0	0	0	0	x	******	******	6/3/1995	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	0	0	0	0	0	0	0	0	0	2900376.164	0	0	213368.2999	1965725.588	0	0	0	0	0	x	******	******	6/4/1995	155	0	0	0	0	122622.3663	187358.7553	0	0	0	0	0	0	47382.82859	0	0	0	0	0	0
78.999	0	0	0	0	0	0	0	0	0	2900376.164	0	0	213368.2999	1965725.588	0	0	0	0	0	x	******	******	6/5/1995	156	0	0	0	0	136249.7921	113545.5711	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0	0	0	0	0	0	0	0	0	1768614.782	0	0	225339.394	1128776.559	0	0	0	0	0	x	******	******	6/6/1995	157	0	0	0	0	204386.9211	0	0	0	0	0	0	0	33765.1891	0	0	0	0	0	0
79.999	0	0	0	0	0	0	0	0	0	1768614.782	0	0	225339.394	1128776.559	0	0	0	0	0	x	******	******	6/7/1995	158	0	0	0	0	0	0	0	0	0	0	0	0	16025.06982	58644.41583	0	0	0	0	0
80	0	0	0	0	0	0	0	0	0	932788.7322	0	0	208548.5461	887005.964	0	0	0	0	0	x	******	******	6/8/1995	159	0	0	0	0	0	0	0	0	0	0	0	0	59508.05699	0	0	0	0	0	0
80.999	0	0	0	0	0	0	0	0	0	932788.7322	0	0	208548.5461	887005.964	0	0	0	0	0	x	******	******	6/9/1995	160	0	0	0	0	0	0	0	0	0	0	0	0	31663.58071	875213.4699	0	0	0	0	0
81	0	0	0	0	0	0	0	0	0	1641334.136	0	0	207819.4666	712369.4016	0	0	0	0	0	x	******	******	6/10/1995	161	0	0	0	0	0	0	0	0	0	0	0	0	75777.78437	0	0	0	0	0	0
81.999	0	0	0	0	0	0	0	0	0	1641334.136	0	0	207819.4666	712369.4016	0	0	0	0	0	x	******	******	6/11/1995	162	0	0	0	0	0	0	0	0	0	0	0	0	135099.9016	0	0	0	0	0	0
82	0	0	0	0	0	0	0	0	0	1323308.674	0	0	167600.2112	813021.5195	0	0	0	0	0	x	******	******	6/12/1995	163	0	0	0	0	149877.2179	136249.7921	0	0	0	0	0	0	111588.3106	851897.605	0	0	0	0	0
82.999	0	0	0	0	0	0	0	0	0	1323308.674	0	0	167600.2112	813021.5195	0	0	0	0	0	x	******	******	6/13/1995	164	0	0	0	0	102193.4605	170330.5895	0	0	0	0	0	0	140744.1514	1274934.983	0	0	0	0	0
83	0	0	0	0	0	0	0	0	0	1746155.219	0	0	168116.4386	914138.4868	0	0	0	0	0	x	******	******	6/14/1995	165	0	0	0	0	0	0	0	0	0	0	0	0	119273.0044	1606103.448	0	0	0	0	0
83.999	0	0	0	0	0	0	0	0	0	1746155.219	0	0	168116.4386	914138.4868	0	0	0	0	0	x	******	******	6/15/1995	166	0	0	0	0	0	0	0	0	0	0	0	0	73326.31568	940855.0918	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	1365169.582	0	0	290484.3611	949564.9007	0	0	0	0	0	x	******	******	6/16/1995	167	0	0	0	0	0	0	0	0	0	0	0	0	86285.82634	650495.5061	0	0	0	0	0
84.999	0	0	0	0	0	0	0	0	0	1365169.582	0	0	290484.3611	949564.9007	0	0	0	0	0	x	******	******	6/17/1995	168	0	0	0	0	0	0	0	0	0	0	0	0	73588.09926	466097.1072	0	0	0	0	0
85	0	0	0	0	0	0	0	0	0	1143049.881	0	0	249523.7933	977627.1222	0	0	0	0	0	x	******	******	6/18/1995	169	0	0	0	0	0	0	0	0	0	0	0	0	48804.28898	0	0	0	0	0	0
85.999	0	0	0	0	0	0	0	0	0	1143049.881	0	0	249523.7933	977627.1222	0	0	0	0	0	x	******	******	6/19/1995	170	0	0	0	0	0	0	0	0	0	0	0	0	94339.95304	1045446.196	0	0	0	0	0
86	0	0	0	0	0	0	0	0	0	1423126.51	0	0	330791.6932	911349.3907	0	0	0	0	0	x	******	******	6/20/1995	171	0	0	0	0	0	0	0	0	0	0	0	0	55449.18816	2983403.152	0	0	0	0	0
86.999	0	0	0	0	0	0	0	0	0	1423126.51	0	0	330791.6932	911349.3907	0	0	0	0	0	x	******	******	6/21/1995	172	0	0	0	0	177132.0695	158978.4789	0	0	0	0	0	0	105841.3047	3817367.358	0	0	0	0	0
87	0	0	0	0	0	0	0	0	0	1472566.909	0	0	330799.0329	839664.7272	0	0	0	0	0	x	******	******	6/22/1995	173	0	0	0	0	68137.12894	170330.5895	0	0	0	0	0	0	123977.7692	4559315.858	0	0	0	0	0
87.999	0	0	0	0	0	0	0	0	0	1472566.909	0	0	330799.0329	839664.7272	0	0	0	0	0	x	******	******	6/23/1995	174	0	0	0	0	190759.4953	158978.4789	0	0	0	2250803.017	0	0	272602.3404	5340091.512	0	0	0	0	0
88	0	0	0	0	0	0	0	0	0	1464065.059	0	0	289774.8542	981419.3143	0	0	0	0	0	x	******	******	6/24/1995	175	0	0	0	0	81764.55473	85165.29474	0	0	0	0	0	0	413720.8179	4035430.636	0	0	0	0	0
88.999	0	0	0	0	0	0	0	0	0	1464065.059	0	0	289774.8542	981419.3143	0	0	0	0	0	x	******	******	6/25/1995	176	0	0	0	0	0	0	0	0	0	0	0	0	472602.5516	3603707.916	0	0	0	0	0
89	0	0	0	0	0	0	0	0	0	1500678.062	0	0	167240.5646	1043268.744	0	0	0	0	0	x	******	******	6/26/1995	177	0	0	0	0	190759.4953	158978.4789	0	0	0	3030245.287	0	0	603734.1076	3900477.529	0	0	0	0	0
89.999	0	0	0	0	0	0	0	0	0	1500678.062	0	0	167240.5646	1043268.744	0	0	0	0	0	x	******	******	6/27/1995	178	0	0	0	0	34056.33159	158978.4789	0	0	0	2084303.765	0	0	674723.9437	1603118.626	0	0	0	0	0
90	0	0	0	0	0	0	0	0	0	1253608.184	0	0	95497.18327	986361.3969	0	0	0	0	0	x	******	******	6/28/1995	179	0	0	0	0	54509.70315	0	0	0	0	0	0	0	621002.0378	12306.27499	0	0	0	0	0
90.999	0	0	0	0	0	0	0	0	0	1253608.184	0	0	95497.18327	986361.3969	0	0	0	0	0	x	******	******	6/29/1995	180	0	0	0	0	204386.9211	170330.5895	0	0	0	0	0	0	521629.4789	0	0	0	0	0	0
91	0	0	0	0	0	0	0	0	0	1228070.828	0	0	263814.2411	1087967.679	0	0	0	0	0	x	******	******	6/30/1995	181	0	0	0	0	149877.2179	170330.5895	0	0	0	39243.07175	0	0	451197.4621	1192118.4	0	0	0	0	0
91.999	0	0	0	0	0	0	0	0	0	1228070.828	0	0	263814.2411	1087967.679	0	0	0	0	0	x	******	******	7/1/1995	182	0	0	0	0	0	0	0	0	0	0	0	0	415350.2372	1236156.76	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	1084701.501	0	0	390001.268	1321126.329	0	0	0	0	0	x	******	******	7/2/1995	183	0	0	0	0	0	0	0	0	0	0	0	0	400467.7182	1167334.59	0	0	0	0	0
92.999	0	0	0	0	0	0	0	0	0	1084701.501	0	0	390001.268	1321126.329	0	0	0	0	0	x	******	******	7/3/1995	184	0	0	0	0	204386.9211	170330.5895	0	0	0	0	0	0	422680.1776	1167138.864	0	0	0	0	0
93	0	0	0	0	0	0	0	0	0	1018688	0	0	503172.513	1336270.631	0	0	0	0	0	x	******	******	7/4/1995	185	0	0	0	0	0	0	0	0	0	0	0	0	408017.8503	1216926.676	0	0	0	0	0
93.999	0	0	0	0	0	0	0	0	0	1018688	0	0	503172.513	1336270.631	0	0	0	0	0	x	******	******	7/5/1995	186	0	0	0	0	0	0	0	0	0	0	0	0	397250.4713	1062107.376	0	0	0	0	0
94	0	0	0	0	0	0	0	0	0	429148.9233	0	0	359044.7476	844582.3441	0	0	0	0	0	x	******	******	7/6/1995	187	0	0	0	0	0	0	0	0	0	0	0	0	357508.2982	886125.1968	0	0	0	0	0
94.999	0	0	0	0	0	0	0	0	0	429148.9233	0	0	359044.7476	844582.3441	0	0	0	0	0	x	******	******	7/7/1995	188	0	0	0	0	0	0	0	0	0	0	0	0	268323.2798	0	0	0	0	0	0
95	0	0	0	0	0	0	0	0	0	828611.0989	0	0	601353.5896	616096.6539	0	0	0	0	0	x	******	******	7/8/1995	189	0	0	0	0	0	0	0	0	0	0	0	0	253271.9471	0	0	0	0	0	0
95.999	0	0	0	0	0	0	0	0	0	828611.0989	0	0	601353.5896	616096.6539	0	0	0	0	0	x	******	******	7/9/1995	190	0	0	0	0	0	0	0	0	0	0	0	0	173978.4336	0	0	0	0	0	0
96	0	0	0	0	0	0	0	0	0	426976.3642	0	0	680196.9332	1469242.012	0	0	0	0	0	x	******	******	7/10/1995	191	0	0	0	0	0	0	0	0	0	0	0	0	195244.0683	756799.2135	0	0	0	0	0
96.999	0	0	0	0	0	0	0	0	0	426976.3642	0	0	680196.9332	1469242.012	0	0	0	0	0	x	******	******	7/11/1995	192	0	0	0	0	190759.4953	158978.4789	0	0	0	0	0	0	153304.8703	881819.2239	0	0	0	0	0
97	0	0	0	0	0	0	0	0	0	0	0	0	558702.4382	750707.2404	0	0	0	0	0	x	******	******	7/12/1995	193	0	0	0	0	0	0	0	0	0	0	0	0	173880.5706	1075783.733	0	0	0	0	0
97.999	0	0	0	0	0	0	0	0	0	0	0	0	558702.4382	750707.2404	0	0	0	0	0	x	******	******	7/13/1995	194	0	0	0	0	177132.0695	0	0	0	0	0	0	0	171304.3265	1942434.189	0	0	0	0	0
98	0	0	0	0	0	0	0	0	0	0	0	0	580166.2454	1305590.574	0	0	0	0	0	x	******	******	7/14/1995	195	0	0	0	0	0	0	0	0	0	3607945.384	0	0	168772.1209	2490246.919	0	0	0	0	0
98.999	0	0	0	0	0	0	0	0	0	0	0	0	580166.2454	1305590.574	0	0	0	0	0	x	******	******	7/15/1995	196	0	0	0	0	0	0	0	0	0	1498642.511	0	0	203983.2361	1182038.509	0	0	0	0	0
99	0	0	0	0	0	0	0	0	0	0	0	0	553016.5966	939215.8862	0	0	0	0	0	x	******	******	7/16/1995	197	0	0	0	0	0	0	0	0	0	797351.2032	0	0	171184.4443	1228303.253	0	0	0	0	0
99.999	0	0	0	0	0	0	0	0	0	0	0	0	553016.5966	939215.8862	0	0	0	0	0	x	******	******	7/17/1995	198	0	0	0	0	109019.4063	90841.35001	0	0	0	0	0	0	235644.3702	1835690.098	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	602801.9624	867971.6063	0	0	0	0	0	x	******	******	7/18/1995	199	0	0	0	0	204386.9211	170330.5895	0	0	0	3778435.001	0	0	246546.3109	5767336.999	0	0	0	0	0
100.999	0	0	0	0	0	0	0	0	0	0	0	0	602801.9624	867971.6063	0	0	0	0	0	x	******	******	7/19/1995	200	0	0	0	0	0	0	0	0	0	2148695.187	0	0	237489.0882	4970732.002	0	0	0	0	0
101	0	0	0	0	0	0	0	0	0	0	0	0	633804.9677	756994.9395	0	0	0	0	0	x	******	******	7/20/1995	201	0	0	0	0	0	0	0	0	0	1407617.668	0	0	216984.3386	4433366.149	0	0	0	0	0
101.999	0	0	0	0	0	0	0	0	0	0	0	0	633804.9677	756994.9395	0	0	0	0	0	x	******	******	7/21/1995	202	0	0	0	0	0	0	0	0	0	1380898.616	0	0	277285.086	4056838.172	0	0	0	0	0
102	0	0	0	0	0	0	0	0	0	68641.12351	0	0	646228.6783	914994.7883	0	0	0	0	0	x	******	******	7/22/1995	203	0	0	0	0	0	0	0	0	0	0	0	0	328046.6354	4499276.894	0	0	0	0	0
102.999	0	0	0	0	0	0	0	0	0	68641.12351	0	0	646228.6783	914994.7883	0	0	0	0	0	x	******	******	7/23/1995	204	0	0	0	0	0	0	0	0	0	0	0	0	407406.2064	3988847.838	0	0	0	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0	731102.8305	984110.5474	0	0	0	0	0	x	******	******	7/24/1995	205	0	0	0	0	190759.4953	158978.4789	0	0	0	0	0	0	575096.9409	4244245.859	0	0	0	0	0
103.999	0	0	0	0	0	0	0	0	0	0	0	0	731102.8305	984110.5474	0	0	0	0	0	x	******	******	7/25/1995	206	0	0	0	0	0	0	0	0	0	0	0	0	654473.6379	1984931.206	0	0	0	0	0
104	0	0	0	0	0	0	0	0	0	0	0	0	662380.9701	991425.8083	0	0	0	0	0	x	******	******	7/26/1995	207	0	0	0	0	122622.3663	85165.29474	0	0	0	0	0	0	769575.231	2962729.588	0	0	0	0	0
104.999	0	0	0	0	0	0	0	0	0	0	0	0	662380.9701	991425.8083	0	0	0	0	0	x	******	******	7/27/1995	208	0	0	0	0	252070.6785	255495.8842	0	0	0	5493641.04	0	0	973108.2972	5346623.868	0	0	0	0	0
105	0	0	0	0	0	0	0	0	0	0	0	0	610178.3876	912254.6237	0	0	0	0	0	x	******	******	7/28/1995	209	0	0	0	0	204386.9211	170330.5895	0	0	0	5538993.21	0	0	870153.9517	5465405.111	0	0	0	0	0
105.999	0	0	0	0	0	0	0	0	0	0	0	0	610178.3876	912254.6237	0	0	0	0	0	x	******	******	7/29/1995	210	0	0	0	0	0	0	0	0	0	1961018.376	0	0	771867.6723	4527265.718	0	0	0	0	0
106	0	0	0	0	0	0	0	0	0	0	0	0	408037.4229	976868.6838	0	0	0	0	0	x	******	******	7/30/1995	211	0	0	0	0	0	0	0	0	0	1745727.068	0	0	665485.6744	4017619.566	0	0	0	0	0
106.999	0	0	0	0	0	0	0	0	0	0	0	0	408037.4229	976868.6838	0	0	0	0	0	x	******	******	7/31/1995	212	0	0	0	0	218014.3469	170330.5895	0	0	0	4337110.527	0	0	661610.2988	4106307.93	0	0	0	0	0
107	0	0	0	0	0	0	0	0	0	0	0	0	275968.8284	893440.4577	0	0	0	0	0	x	******	******	8/1/1995	213	0	0	0	0	572302.9516	238443.2527	0	0	0	5485640.738	0	0	573489.5408	4515987.005	0	0	0	0	0
107.999	0	0	0	0	0	0	0	0	0	0	0	0	275968.8284	893440.4577	0	0	0	0	0	x	******	******	8/2/1995	214	0	0	0	0	136249.7921	56785.01841	0	0	0	1607444.172	0	0	502414.0746	1860743.031	0	0	0	0	0
108	0	0	0	0	0	0	0	0	0	0	0	0	223042.0596	874870.9493	0	0	0	0	0	x	******	******	8/3/1995	215	0	0	0	0	463283.5453	562076.2658	0	0	0	4994865.023	0	0	457118.1749	2365985.347	0	0	0	0	0
108.999	0	0	0	0	0	0	0	0	0	0	0	0	223042.0596	874870.9493	0	0	0	0	0	x	******	******	8/4/1995	216	0	0	0	0	654043.0406	669945.7816	0	0	0	9384552.458	0	0	495805.874	3686695.758	0	0	0	0	0
109	0	0	0	0	0	0	0	0	0	0	0	0	175896.5488	738449.8969	0	0	0	0	0	x	******	******	8/5/1995	217	0	0	0	0	204386.9211	170330.5895	0	0	0	6515409.278	0	0	458715.7888	3552941.473	0	0	0	0	0
109.999	0	0	0	0	0	0	0	0	0	0	0	0	175896.5488	738449.8969	0	0	0	0	0	x	******	******	8/6/1995	218	0	0	0	0	0	0	0	0	0	2234746.142	0	0	393539.0162	1815261.192	0	0	0	0	0
110	0	0	0	0	0	0	0	0	0	0	0	0	175439.0392	596988.8989	0	0	0	0	0	x	******	******	8/7/1995	219	0	0	0	0	204386.9211	255495.8842	0	0	0	0	0	0	376980.5929	964586.8746	0	0	0	0	0
110.999	0	0	0	0	0	0	0	0	0	0	0	0	175439.0392	596988.8989	0	0	0	0	0	x	******	******	8/8/1995	220	0	0	0	0	204386.9211	255495.8842	0	0	0	0	0	0	416255.4702	860020.2358	0	0	0	0	0
111	0	0	0	0	0	0	0	0	0	0	0	0	66485.69045	851383.8241	0	0	0	0	0	x	******	******	8/9/1995	221	0	0	0	0	0	0	0	0	0	0	0	0	602696.7596	924144.9808	0	0	0	0	0
111.999	0	0	0	0	0	0	0	0	0	0	0	0	66485.69045	851383.8241	0	0	0	0	0	x	******	******	8/10/1995	222	0	0	0	0	204386.9211	170330.5895	0	0	0	152509.7332	0	0	946367.2265	1228131.992	0	0	0	0	0
112	0	0	0	0	0	0	0	0	0	0	0	0	0	846661.9333	0	0	0	0	0	x	******	******	8/11/1995	223	0	0	0	0	204386.9211	170330.5895	0	0	0	0	0	0	975055.7713	1501659.138	0	0	0	0	0
112.999	0	0	0	0	0	0	0	0	0	0	0	0	0	846661.9333	0	0	0	0	0	x	******	******	8/12/1995	224	0	0	0	0	0	0	0	0	0	1117358.391	0	0	1018521.632	3452778.67	0	0	0	0	0
113	0	0	0	0	0	0	0	0	0	0	0	0	117411.1604	1030962.469	0	0	0	0	0	x	******	******	8/13/1995	225	0	0	0	0	0	0	0	0	0	0	0	0	1007619.692	3918802.38	0	0	0	0	0
113.999	0	0	0	0	0	0	0	0	0	0	0	0	117411.1604	1030962.469	0	0	0	0	0	x	******	******	8/14/1995	226	0	0	0	0	204386.9211	170330.5895	0	0	0	0	0	0	813077.7908	1784360.943	0	0	0	0	0
114	0	0	0	0	0	0	0	0	0	0	0	0	18085.08643	1064260.362	0	0	0	0	0	x	******	******	8/15/1995	227	0	0	0	0	0	0	0	0	0	1254623.512	0	0	806423.1053	770793.6256	0	0	0	0	0
114.999	0	0	0	0	0	0	0	0	0	0	0	0	18085.08643	1064260.362	0	0	0	0	0	x	******	******	8/16/1995	228	0	0	0	0	0	0	0	0	0	0	0	0	535518.6883	857402.3999	0	0	0	0	0
115	0	0	0	0	0	0	0	0	0	690978.9916	0	0	64790.2136	1284134.107	0	0	0	0	0	x	******	******	8/17/1995	229	0	0	0	0	149877.2179	187358.7553	0	0	0	0	0	0	486939.4843	837829.7956	0	0	0	0	0
115.999	0	0	0	0	0	0	0	0	0	690978.9916	0	0	64790.2136	1284134.107	0	0	0	0	0	x	******	******	8/18/1995	230	0	0	0	0	0	0	0	0	0	906096.593	0	0	499130.7702	856595.03	0	0	0	0	0
116	0	0	0	0	0	0	0	0	0	434624.3594	0	0	151810.0126	1268476.023	0	0	0	0	0	x	******	******	8/19/1995	231	0	0	0	0	0	0	0	0	0	0	0	0	541011.2504	0	0	0	0	0	0
